86	698
87	27
87	262
87	272
87	460
87	461
87	538
87	584
87	625
87	768
87	796
87	1005
88	596
89	152
89	154
89	266
89	778
89	779
89	904
89	1279
89	1992
89	1993
89	2066
90	545
90	547
90	787
91	474
91	861
91	1628
92	65
92	681
92	794
93	36
94	447
94	762
94	799
95	285
95	373
95	374
95	390
95	439
95	444
95	445
96	570
96	573
96	697
96	2890
97	912
97	996
98	6
98	37
98	64
98	329
98	660
98	948
99	390
99	698
100	1
100	722
100	930
100	951
101	679
102	541
103	267
104	80
104	272
104	364
104	390
105	129
105	131
105	134
105	140
106	29
106	68
106	176
106	180
106	275
106	422
106	522
106	698
106	713
106	747
106	997
106	998
107	29
107	49
107	184
107	275
107	291
107	390
107	422
107	442
107	522
107	553
107	698
107	713
107	747
107	997
107	998
108	265
108	276
108	338
108	372
108	502
109	173
109	383
109	837
109	1492
109	2118
110	323
110	847
111	583
112	1
113	916
114	382
115	329
116	568
116	670
117	410
118	23
119	381
119	809
120	633
121	642
121	813
121	815
121	865
122	263
122	297
122	471
122	1003
122	2717
123	310
123	546
123	667
123	668
124	880
125	821
126	243
126	616
127	25
127	297
127	471
128	637
129	105
129	588
130	182
130	1495
130	2349
131	105
131	588
132	563
133	323
133	1096
134	105
134	588
134	690
135	319
135	370
135	609
135	714
135	715
136	642
136	808
136	813
137	330
137	416
138	486
138	846
139	495
139	730
140	105
140	588
141	144
141	418
141	1001
142	416
142	472
142	496
143	703
144	141
144	146
144	281
144	416
144	453
144	821
144	1001
145	17
145	472
145	497
145	541
145	821
146	41
146	144
146	230
146	416
146	418
146	821
146	906
147	390
147	456
147	926
148	41
148	230
149	150
149	325
149	326
149	636
149	916
149	1506
149	1698
150	149
150	326
150	636
150	916
150	1506
150	1698
151	390
151	597
152	66
152	89
152	266
152	291
152	565
152	572
153	2
153	29
153	275
153	291
153	390
153	422
153	522
153	698
153	713
153	747
154	89
154	291
154	390
154	460
154	483
155	390
155	698
156	390
156	698
157	58
157	290
157	640
158	10
158	567
158	582
158	969
159	285
159	291
159	504
159	546
160	595
160	752
160	853
160	979
161	54
161	309
162	781
163	290
164	353
164	951
165	862
166	655
166	730
167	291
167	364
167	390
167	439
167	462
167	607
167	638
167	798
168	607
169	293
170	287
170	306
170	348
170	494
170	520
170	845
171	506
171	816
172	57
172	505
172	1166
172	1928
173	109
173	384
173	514
173	837
174	410
174	509
175	479
176	68
176	106
176	390
176	829
176	986
176	997
177	41
177	230
178	228
178	232
178	236
179	267
179	297
179	438
179	471
179	572
179	645
179	778
179	1073
179	1280
179	1647
179	1915
179	1985
180	35
180	59
180	106
180	303
180	390
180	571
180	687
180	697
180	716
180	841
180	986
181	846
182	38
182	130
182	278
182	390
182	523
183	185
183	452
183	604
183	2199
183	3075
184	55
184	107
184	422
184	538
184	585
184	693
184	696
184	713
184	998
184	999
184	1247
184	1758
184	3206
185	183
185	604
185	2619
185	2825
185	3003
185	3221
186	846
186	965
187	846
188	530
188	790
188	813
189	391
189	483
190	72
191	409
191	660
191	846
192	606
193	757
193	758
193	759
194	265
194	372
194	422
194	445
194	3080
195	752
196	389
196	972
197	646
197	897
198	416
199	605
199	2825
200	390
200	581
201	383
201	837
201	1492
201	2118
202	10
202	255
202	385
202	386
202	387
202	583
202	653
202	846
202	931
202	932
203	239
203	274
203	660
204	649
204	944
205	669
206	507
206	1625
207	499
208	495
208	658
209	347
209	640
210	65
210	279
210	681
211	658
212	390
212	439
212	962
213	48
213	293
213	396
213	397
213	447
213	871
214	653
214	859
215	671
216	291
216	683
217	590
217	614
217	723
218	66
218	724
218	731
218	1245
218	1487
218	1721
218	2097
218	2386
218	2616
218	3256
219	390
219	680
220	618
221	390
222	923
223	707
224	696
225	652
226	630
226	985
227	752
228	178
228	295
228	305
229	624
230	146
230	148
230	177
230	411
230	480
230	620
230	624
231	390
231	680
232	178
232	295
232	305
233	292
233	390
233	420
234	364
234	390
234	570
235	591
235	738
235	1066
235	1224
235	1565
236	178
236	295
236	305
237	978
238	607
239	65
239	203
239	498
239	642
239	681
239	703
240	386
240	583
240	617
240	653
240	793
240	931
241	410
241	630
241	658
242	821
242	846
242	978
243	126
243	616
244	364
244	390
244	439
244	483
244	546
244	925
245	721
245	1008
246	809
246	2539
247	805
247	932
247	1002
248	390
248	680
249	388
250	14
250	690
251	302
251	364
251	373
251	438
251	517
251	667
251	668
251	698
251	744
251	1950
252	290
253	364
253	390
253	439
253	483
253	546
253	925
254	390
255	202
255	653
256	447
257	555
257	572
258	943
259	364
259	390
259	439
259	483
259	546
259	925
260	10
260	34
260	290
261	523
262	87
262	272
262	373
262	471
262	540
262	672
262	779
262	796
262	886
263	27
263	122
263	283
263	311
263	344
263	424
263	425
263	426
263	460
263	565
263	684
263	767
263	768
263	795
263	839
264	722
264	814
265	70
265	108
265	194
265	501
265	502
265	566
265	654
265	887
266	66
266	89
266	152
266	297
266	684
266	731
266	904
266	2074
266	3146
267	103
267	179
267	779
268	560
268	667
269	81
269	877
270	867
271	487
271	488
271	611
271	642
271	643
271	689
272	87
272	104
272	262
272	285
272	310
272	471
272	516
272	779
272	826
272	886
273	432
273	433
274	37
274	64
274	84
274	203
274	734
274	915
275	29
275	55
275	106
275	107
275	153
275	469
275	618
275	696
275	955
275	986
275	999
275	1247
276	70
276	108
276	463
276	471
276	554
276	579
276	580
276	654
276	826
276	887
276	900
276	901
277	950
278	80
278	182
278	310
278	444
278	827
278	1173
278	1265
278	1721
278	2447
279	210
279	358
279	2281
279	2934
279	2965
279	2966
280	324
280	350
280	916
281	144
281	418
281	419
281	583
281	821
281	860
282	630
283	263
283	311
284	429
284	731
284	1510
285	95
285	159
285	272
285	356
285	445
285	471
285	696
285	895
285	2465
286	543
286	544
287	170
287	337
287	674
287	691
287	845
288	614
288	916
289	731
290	157
290	163
290	252
290	260
290	782
290	783
291	68
291	107
291	152
291	153
291	154
291	159
291	167
291	216
291	317
291	336
291	356
291	445
291	462
291	470
291	482
291	501
291	516
291	589
291	639
291	672
291	682
291	693
291	707
291	745
291	925
291	926
291	1711
291	3087
292	233
293	169
293	213
293	396
293	397
293	650
293	777
294	587
295	228
295	232
295	236
295	475
295	534
295	601
295	633
295	731
295	770
295	881
296	26
296	70
296	447
296	654
296	1006
297	32
297	122
297	127
297	179
297	266
297	504
297	540
297	796
297	801
297	1230
297	2975
298	763
298	1009
299	468
299	647
300	418
301	69
301	2235
302	59
302	251
302	364
302	438
302	439
302	745
302	803
302	910
303	23
303	180
303	390
303	697
303	840
304	633
305	228
305	232
305	236
305	429
305	1509
305	1707
306	170
306	614
307	846
308	867
308	1980
309	24
309	54
309	161
310	38
310	123
310	272
310	278
310	517
310	573
310	698
311	263
311	283
311	2098
311	2511
311	2512
312	315
313	315
313	642
313	660
313	849
314	315
314	642
314	660
315	312
315	313
315	314
316	410
316	621
317	291
317	390
318	52
318	390
318	481
318	596
319	135
319	787
320	729
320	735
320	736
320	1008
321	824
322	684
323	110
323	133
323	512
323	513
323	514
324	280
324	326
324	636
324	1506
324	1698
325	149
325	326
325	636
325	916
325	1506
325	1698
326	149
326	150
326	324
326	325
326	350
326	590
326	636
326	916
326	1506
326	1698
327	636
327	916
327	1506
327	1698
328	616
328	660
328	947
329	37
329	64
329	98
329	115
329	660
329	820
329	915
329	947
330	137
330	658
331	67
332	439
332	596
332	798
332	2330
333	721
334	389
334	755
335	23
336	291
336	390
336	597
337	287
337	674
338	70
338	108
338	463
338	471
338	554
338	579
338	580
338	654
338	826
338	887
338	900
338	901
339	812
339	1853
339	2770
339	3114
340	509
341	867
341	1384
341	1557
341	3212
342	770
343	868
343	1800
344	263
344	2550
345	856
346	477
347	209
347	718
348	170
348	629
348	642
348	847
348	981
349	573
349	574
349	618
349	1175
350	280
350	326
350	515
350	614
350	628
350	984
351	354
351	416
351	2559
352	353
352	354
352	2563
353	164
353	352
353	354
353	421
354	351
354	352
354	353
354	1952
354	2249
354	2392
354	2559
354	2560
354	2565
354	2566
354	2742
355	52
355	70
355	356
355	364
355	390
355	439
355	483
355	746
355	771
355	975
355	976
355	1003
356	52
356	70
356	285
356	291
356	355
356	390
356	744
356	746
356	772
357	26
357	887
358	279
358	359
359	1
359	358
360	361
360	419
360	821
361	360
362	970
363	390
363	764
364	52
364	104
364	167
364	234
364	244
364	251
364	253
364	259
364	302
364	355
364	365
364	382
364	439
364	462
364	470
364	481
364	482
364	483
364	516
364	517
364	523
364	525
364	549
364	672
364	696
364	700
364	705
364	744
364	745
364	776
364	803
364	909
364	910
364	917
365	364
365	439
365	798
365	1003
365	2429
366	35
366	86
366	698
366	699
367	488
368	488
369	477
369	650
370	135
370	1335
371	894
372	70
372	108
372	194
372	501
372	502
372	654
372	887
372	1006
373	95
373	251
373	262
373	374
373	444
373	445
373	2446
373	2974
373	2975
374	95
374	373
374	444
374	445
374	762
375	515
375	629
376	672
377	672
377	1000
377	2358
378	946
378	1630
378	2327
378	2574
379	677
379	953
380	536
381	1
381	119
381	604
381	605
381	683
381	712
382	114
382	364
382	390
382	391
382	439
383	109
383	201
383	384
383	514
383	837
384	173
384	383
384	514
384	837
385	202
385	386
386	202
386	240
386	385
386	583
386	931
387	12
387	202
387	434
387	648
387	649
388	249
388	578
388	675
389	196
389	334
389	467
389	578
389	583
389	635
389	755
389	935
389	972
390	8
390	11
390	16
390	23
390	29
390	52
390	55
390	59
390	83
390	86
390	95
390	99
390	104
390	107
390	147
390	151
390	153
390	154
390	155
390	156
390	167
390	176
390	180
390	182
390	200
390	212
390	219
390	221
390	231
390	233
390	234
390	244
390	248
390	253
390	254
390	259
390	303
390	317
390	318
390	336
390	355
390	356
390	363
390	382
390	391
390	414
390	444
390	445
390	450
390	455
390	456
390	462
390	470
390	481
390	482
390	483
390	504
390	507
390	516
390	517
390	523
390	525
390	549
390	556
390	572
390	575
390	596
390	607
390	618
390	657
390	667
390	668
390	672
390	679
390	693
390	696
390	697
390	699
390	700
390	701
390	705
390	707
390	710
390	726
390	743
390	745
390	771
390	772
390	798
390	801
390	803
390	811
390	879
390	895
390	898
390	905
390	909
390	928
390	999
391	189
391	382
391	390
391	798
392	25
392	591
392	913
393	28
393	939
394	506
394	846
394	937
394	939
395	397
396	213
396	293
396	397
396	722
396	777
397	213
397	293
397	395
397	396
397	651
397	777
398	819
399	950
400	401
400	402
400	405
400	692
400	915
401	400
401	402
401	404
401	405
401	692
401	3138
402	400
402	401
402	3140
403	404
403	405
403	630
404	401
404	403
404	405
404	692
404	1341
404	1854
404	3138
405	400
405	401
405	403
405	404
405	692
405	2127
406	25
406	788
407	811
408	516
409	191
409	846
410	117
410	174
410	241
410	316
410	411
410	569
410	621
410	974
411	41
411	230
411	410
411	630
412	821
413	607
413	2449
413	2838
414	59
414	390
414	439
415	1
415	952
416	137
416	142
416	144
416	146
416	198
416	351
416	418
416	453
416	499
416	878
416	1002
417	453
417	809
417	821
418	42
418	141
418	146
418	281
418	300
418	416
418	453
418	821
418	1001
419	281
419	360
420	233
421	353
421	1148
421	1260
421	1643
421	1684
422	29
422	49
422	55
422	106
422	107
422	153
422	184
422	194
422	469
422	553
422	585
422	632
422	713
422	986
422	1894
423	951
424	263
424	426
425	263
425	426
426	263
426	424
426	425
427	762
428	672
428	890
429	284
429	305
429	600
429	731
429	1170
429	1406
429	1407
429	1509
429	1707
429	1718
430	731
431	867
431	924
432	273
432	433
432	704
432	854
432	914
432	1418
433	1
433	273
433	432
433	914
434	387
434	506
435	846
436	846
437	438
437	516
437	710
438	52
438	179
438	251
438	302
438	437
438	439
438	744
439	52
439	59
439	95
439	167
439	212
439	244
439	253
439	259
439	302
439	332
439	355
439	364
439	365
439	382
439	414
439	438
439	444
439	445
439	481
439	482
439	483
439	516
439	517
439	525
439	596
439	667
439	668
439	679
439	696
439	701
439	746
439	754
439	803
439	870
439	917
440	11
441	644
441	773
441	879
441	1234
441	1476
441	1528
441	1720
441	1797
441	2161
441	2430
441	2641
441	2737
442	107
443	61
443	585
444	38
444	95
444	278
444	373
444	374
444	390
444	439
444	445
445	95
445	194
445	285
445	291
445	373
445	374
445	390
445	439
445	444
446	1
446	908
446	3227
447	94
447	213
447	256
447	296
447	534
447	743
447	777
447	799
447	920
447	966
448	809
449	450
450	390
450	449
450	451
450	559
450	709
450	895
451	450
451	772
452	183
452	604
453	144
453	416
453	417
453	418
454	816
455	23
455	390
455	1007
456	147
456	390
456	697
456	926
457	458
458	457
459	572
459	696
460	80
460	87
460	154
460	263
460	538
460	684
460	1005
460	2349
460	3112
460	3115
461	26
461	70
461	87
461	887
462	167
462	291
462	364
462	390
462	555
462	608
462	827
463	276
463	338
464	738
464	2717
465	466
466	465
467	389
467	766
468	299
469	23
469	275
469	422
469	522
469	553
469	585
469	632
469	696
470	52
470	291
470	364
470	390
471	31
471	32
471	122
471	127
471	179
471	262
471	272
471	276
471	285
471	338
471	504
471	510
471	540
471	555
471	565
471	696
471	731
471	779
471	796
471	801
471	1073
471	1167
471	1197
471	1230
471	1355
471	1381
471	2212
471	2782
471	2975
472	142
472	145
472	821
473	766
473	821
474	1
474	91
474	861
474	1962
475	295
475	476
475	557
475	741
476	475
477	346
477	369
477	752
477	950
478	867
479	175
480	41
480	230
481	52
481	318
481	364
481	390
481	439
481	482
481	483
481	615
481	697
481	746
481	1003
481	1004
482	52
482	291
482	364
482	390
482	439
482	481
482	696
483	52
483	154
483	189
483	244
483	253
483	259
483	355
483	364
483	390
483	439
483	481
483	516
483	525
483	596
483	701
483	705
483	707
483	917
483	925
484	846
485	486
486	138
486	485
487	43
487	271
487	488
487	949
488	18
488	40
488	43
488	271
488	367
488	368
488	487
488	489
488	568
488	789
488	832
488	833
488	949
488	954
488	963
488	1009
489	488
490	804
491	634
492	493
492	569
492	630
493	492
493	906
493	978
494	170
494	766
494	1002
495	20
495	76
495	139
495	208
495	630
495	658
495	666
495	742
495	934
495	978
495	985
496	142
496	595
497	145
498	239
499	207
499	416
499	690
500	36
500	891
501	265
501	291
501	372
501	502
501	1003
501	1006
502	108
502	265
502	372
502	501
502	508
502	663
502	754
502	1003
502	1006
503	633
504	159
504	297
504	390
504	471
504	510
504	746
505	31
505	57
505	70
505	79
505	172
505	533
505	561
505	731
506	171
506	394
506	434
506	720
506	842
506	846
506	937
506	938
507	206
507	390
507	540
508	13
508	502
508	654
509	174
509	340
509	846
509	847
510	471
510	504
510	565
511	690
512	323
513	323
514	1
514	173
514	323
514	383
514	384
514	867
515	350
515	375
515	628
515	847
515	984
516	52
516	70
516	272
516	291
516	364
516	390
516	408
516	437
516	439
516	483
516	698
516	744
516	746
516	771
516	804
516	975
516	976
516	1003
517	251
517	310
517	364
517	390
517	439
517	525
517	672
517	870
518	951
519	690
519	813
519	846
520	170
520	846
521	615
521	700
522	29
522	55
522	106
522	107
522	153
522	469
522	615
522	618
522	696
522	955
522	986
522	998
522	999
522	1247
522	1372
522	1458
522	1462
523	182
523	261
523	364
523	390
524	970
525	364
525	390
525	439
525	483
525	517
525	589
526	846
527	846
528	846
529	878
529	2950
530	188
530	531
530	809
531	530
532	533
532	731
533	79
533	505
533	532
533	731
533	861
534	295
534	447
535	563
536	380
536	654
537	672
537	768
538	87
538	184
538	460
539	783
540	262
540	297
540	471
540	507
541	102
541	145
541	790
541	846
542	850
543	15
543	286
543	544
544	1
544	286
544	543
545	90
545	547
545	787
546	123
546	159
546	244
546	253
546	259
546	571
546	572
546	589
546	696
547	90
547	545
547	985
548	571
548	573
548	574
548	615
548	645
548	697
549	364
549	390
550	678
550	679
551	636
551	951
552	672
552	1915
552	1945
552	2154
552	2700
552	2762
553	59
553	107
553	422
553	469
553	829
553	999
553	1639
554	276
554	338
554	900
554	901
555	257
555	462
555	471
555	828
555	2256
555	2862
556	390
556	896
557	475
558	10
558	752
559	450
560	268
560	654
560	668
561	505
562	703
563	132
563	535
563	774
563	974
564	851
565	152
565	263
565	471
565	510
565	769
565	770
565	801
566	265
566	1647
567	158
568	65
568	116
568	488
568	599
568	611
568	681
568	865
569	410
569	492
569	658
570	96
570	234
570	615
570	696
570	697
571	180
571	546
571	548
571	572
571	573
571	615
571	696
571	697
571	840
572	35
572	152
572	179
572	257
572	390
572	459
572	546
572	571
572	688
572	828
573	96
573	310
573	349
573	548
573	571
573	615
573	696
573	697
574	349
574	548
574	615
574	697
574	698
575	390
575	872
576	964
576	1852
576	3163
577	607
578	388
578	389
578	752
578	787
579	276
579	338
579	580
580	276
580	338
580	579
581	200
582	158
582	611
582	846
583	111
583	202
583	240
583	281
583	386
583	389
584	1
584	87
585	61
585	184
585	422
585	443
585	469
586	807
587	5
587	294
587	738
587	951
588	129
588	131
588	134
588	140
589	291
589	525
589	546
590	1
590	217
590	326
590	723
590	977
590	1016
591	33
591	235
591	392
591	614
591	684
591	738
591	1066
591	1224
591	1565
592	594
592	846
593	594
593	846
594	592
594	593
594	846
594	915
595	160
595	496
596	52
596	88
596	318
596	332
596	390
596	439
596	483
596	607
597	151
597	336
597	598
598	23
598	597
599	568
599	670
600	18
600	429
600	833
601	295
602	6
602	660
603	60
603	845
603	849
604	183
604	185
604	381
604	452
604	992
605	199
605	381
606	192
606	848
607	167
607	168
607	238
607	390
607	413
607	577
607	596
607	638
607	705
607	772
607	895
608	462
608	827
608	1018
608	3118
609	135
609	714
609	1703
610	612
610	643
610	949
611	53
611	271
611	568
611	582
611	954
611	963
611	964
612	610
612	954
613	695
613	2350
614	217
614	288
614	306
614	350
614	591
614	1506
614	3159
614	3171
615	8
615	52
615	68
615	481
615	521
615	522
615	548
615	570
615	571
615	573
615	574
615	667
615	693
615	713
615	747
615	997
615	998
615	999
615	1711
615	2012
615	3190
616	126
616	243
616	328
616	660
616	915
617	240
618	86
618	220
618	275
618	349
618	390
618	522
618	697
618	698
618	699
618	919
618	1003
619	620
619	622
619	630
620	41
620	230
620	619
620	622
620	623
621	316
621	410
621	981
622	619
622	620
622	623
622	624
623	620
623	622
623	624
624	41
624	229
624	230
624	622
624	623
625	87
625	2265
625	2813
626	822
627	752
627	1241
627	1459
628	350
628	515
628	629
628	984
629	348
629	375
629	628
630	71
630	226
630	241
630	282
630	403
630	411
630	492
630	495
630	619
630	749
630	978
630	979
630	987
630	994
630	1002
630	1008
631	45
631	867
632	29
632	422
632	469
632	955
633	4
633	120
633	295
633	304
633	503
633	748
633	818
634	491
634	869
634	960
635	389
636	149
636	150
636	324
636	325
636	326
636	327
636	551
637	128
637	3006
638	167
638	607
638	639
638	798
639	291
639	638
639	798
640	157
640	209
640	642
640	718
641	985
642	36
642	39
642	65
642	84
642	121
642	136
642	239
642	271
642	313
642	314
642	348
642	640
642	660
642	662
642	681
642	806
642	807
642	813
642	839
642	865
642	892
642	922
642	993
643	43
643	271
643	610
643	1009
644	441
644	879
644	1630
645	32
645	179
645	548
645	731
645	1280
645	1647
645	1890
645	2058
645	2142
645	2143
646	197
646	897
647	299
647	2174
647	2835
648	387
649	204
649	387
649	956
650	293
650	369
650	690
650	927
650	985
651	397
652	225
652	2863
653	202
653	214
653	240
653	255
653	859
653	931
654	26
654	265
654	276
654	296
654	338
654	372
654	508
654	536
654	560
654	1006
655	166
655	656
656	655
656	662
656	934
657	83
657	390
658	71
658	208
658	211
658	241
658	330
658	495
658	569
658	659
658	721
658	749
658	876
658	978
658	979
658	985
658	1002
658	1008
659	41
659	658
659	874
659	985
660	37
660	64
660	98
660	191
660	203
660	313
660	314
660	328
660	329
660	602
660	616
660	642
660	673
660	725
660	734
660	834
660	835
660	851
660	876
660	907
660	915
660	947
661	876
662	7
662	18
662	21
662	642
662	656
662	830
662	857
663	502
664	33
664	684
664	726
664	727
664	767
664	2074
665	666
666	495
666	665
667	23
667	123
667	251
667	268
667	390
667	439
667	615
667	697
667	698
667	700
667	765
667	801
668	123
668	251
668	390
668	439
668	560
668	698
669	1
669	205
670	116
670	599
671	215
671	2405
671	2420
672	262
672	291
672	364
672	376
672	377
672	390
672	428
672	517
672	537
672	552
672	710
672	761
672	801
672	838
672	904
673	73
673	77
673	660
674	287
674	337
675	388
675	2948
676	677
676	866
676	867
676	1392
676	1744
676	1978
677	45
677	379
677	676
677	866
677	1744
677	1978
678	550
678	679
679	22
679	101
679	390
679	439
679	550
679	678
679	933
679	1004
680	219
680	231
680	248
680	2444
681	7
681	92
681	210
681	239
681	568
681	642
682	26
682	291
683	216
683	381
683	952
683	968
684	25
684	263
684	266
684	322
684	460
684	591
684	664
684	685
684	686
684	696
684	768
684	844
684	902
684	904
685	33
685	684
685	768
685	886
685	904
685	1467
685	1675
685	1871
685	2267
685	2477
685	2645
685	2659
686	33
686	684
686	768
686	886
686	904
686	1871
686	2659
687	180
687	840
688	572
689	1
689	271
689	690
690	1
690	134
690	250
690	499
690	511
690	519
690	650
690	689
690	897
690	934
690	1008
691	287
691	2628
692	400
692	401
692	404
692	405
693	184
693	291
693	390
693	615
693	697
694	752
694	1299
694	1954
695	613
696	33
696	35
696	59
696	86
696	184
696	224
696	275
696	285
696	364
696	390
696	439
696	459
696	469
696	471
696	482
696	522
696	546
696	570
696	571
696	573
696	684
696	697
696	698
696	699
696	747
696	886
696	904
697	86
697	96
697	180
697	303
697	390
697	456
697	481
697	548
697	570
697	571
697	573
697	574
697	618
697	667
697	693
697	696
697	699
697	700
697	804
697	903
698	23
698	35
698	55
698	86
698	99
698	106
698	107
698	153
698	155
698	156
698	251
698	310
698	366
698	516
698	574
698	618
698	667
698	668
698	696
698	699
698	700
698	713
698	745
698	747
698	754
698	841
698	905
698	986
698	998
698	999
699	366
699	390
699	618
699	696
699	697
699	698
700	364
700	390
700	521
700	667
700	697
700	698
700	798
701	390
701	439
701	483
702	891
702	892
703	24
703	143
703	239
703	562
703	750
703	751
703	854
704	432
704	1418
705	364
705	390
705	483
705	607
705	771
705	772
705	945
706	707
706	708
706	798
707	223
707	291
707	390
707	483
707	706
707	708
707	798
708	706
708	707
709	450
709	1146
709	1530
710	390
710	437
710	672
710	959
711	749
711	846
711	934
712	381
712	797
713	29
713	55
713	68
713	106
713	107
713	153
713	184
713	422
713	615
713	698
713	747
713	955
713	986
713	998
713	999
714	135
714	609
714	2711
715	135
715	2367
715	2927
716	180
717	876
718	347
718	640
719	758
720	506
720	721
721	245
721	333
721	658
721	720
721	786
722	100
722	264
722	396
722	763
722	813
722	815
722	846
723	1
723	217
723	590
724	218
724	875
724	991
724	2328
724	2385
725	660
726	390
726	664
726	727
726	767
726	967
727	664
727	726
727	767
728	729
728	736
728	846
728	1008
729	320
729	728
729	736
729	846
729	941
730	139
730	166
730	906
730	978
731	2
731	32
731	79
731	218
731	266
731	284
731	289
731	295
731	429
731	430
731	471
731	505
731	532
731	533
731	645
731	779
731	861
731	875
731	904
732	46
732	733
732	854
733	732
733	750
734	78
734	274
734	660
734	812
735	320
735	736
736	320
736	728
736	729
736	735
736	953
737	738
737	788
737	2641
738	235
738	464
738	587
738	591
738	737
739	30
739	792
740	846
740	1008
741	475
742	85
742	495
742	978
743	390
743	447
744	251
744	356
744	364
744	438
744	516
744	745
744	803
744	804
744	909
744	910
745	291
745	302
745	364
745	390
745	698
745	744
745	746
745	771
745	803
745	804
746	52
746	355
746	356
746	439
746	481
746	504
746	516
746	745
746	803
746	804
746	909
746	910
747	29
747	49
747	55
747	68
747	106
747	107
747	153
747	615
747	696
747	698
747	713
747	955
747	986
747	997
747	998
747	999
747	1758
748	633
749	71
749	630
749	658
749	711
749	978
749	985
750	46
750	703
750	733
750	751
750	995
751	703
751	750
751	993
751	995
752	160
752	195
752	227
752	477
752	558
752	578
752	627
752	694
752	810
752	852
752	873
753	781
753	800
753	801
753	1252
754	439
754	502
754	698
755	334
755	389
756	757
757	193
757	756
758	193
758	719
759	193
759	846
760	846
761	672
761	1000
761	1374
761	1984
762	51
762	94
762	374
762	427
762	799
762	804
762	824
763	298
763	722
763	918
764	363
765	667
766	467
766	473
766	494
766	821
767	263
767	664
767	726
767	727
767	904
767	1871
768	87
768	263
768	537
768	684
768	685
768	686
768	795
768	1229
768	1232
768	1271
768	2150
768	2659
769	565
769	770
769	3000
769	3001
770	295
770	342
770	565
770	769
771	355
771	390
771	516
771	705
771	745
771	803
771	895
771	910
772	356
772	390
772	451
772	607
772	705
773	441
773	879
773	1234
773	1630
773	2111
774	563
774	846
774	856
775	882
776	13
776	364
776	798
777	48
777	293
777	396
777	397
777	447
777	871
778	32
778	89
778	179
778	881
778	886
778	1005
778	1277
778	1661
778	1890
778	2194
778	2988
779	89
779	262
779	267
779	272
779	471
779	731
779	1005
779	1201
779	1237
779	1280
779	1647
779	1661
779	1784
779	1890
779	1915
779	1985
779	2058
779	2142
780	857
780	2565
781	162
781	753
781	2617
781	2618
782	1
782	290
783	1
783	290
783	539
784	846
785	813
786	721
787	90
787	319
